meeting_id,speaker,da_id,da_type,da_type_id,start_time,end_time,duration_ms,text
IS1006c,C,IS1006c.C.dialog-act.vkaraisk.119,comment-about-understanding,ami_da_12,699.69,700.528,838.0,Uh
IS1006c,C,IS1006c.C.dialog-act.vkaraisk.152,comment-about-understanding,ami_da_12,928.76,928.96,200.0,Ah .
IS1006c,C,IS1006c.C.dialog-act.vkaraisk.209,comment-about-understanding,ami_da_12,1505.46,1506.29,830.0,"Oh . Oh ,"
IS1006c,C,IS1006c.C.dialog-act.vkaraisk.241,comment-about-understanding,ami_da_12,1569.23,1569.59,360.0,Yeah .
IS1006c,C,IS1006c.C.dialog-act.vkaraisk.268,comment-about-understanding,ami_da_12,1729.92,1730.11,190.0,Yeah .
IS1006c,C,IS1006c.C.dialog-act.vkaraisk.298,comment-about-understanding,ami_da_12,1860.18,1860.75,570.0,Okay .
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.6,comment-about-understanding,ami_da_12,170.52,170.87,350.0,Ah .
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.9,comment-about-understanding,ami_da_12,297.19,297.5,310.0,Uh-huh .
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.19,comment-about-understanding,ami_da_12,431.07,431.34,270.0,Ah .
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.56,comment-about-understanding,ami_da_12,697.73,698.16,430.0,Ah .
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.72,comment-about-understanding,ami_da_12,773.17,774.06,890.0,"Mm yeah , okay ,"
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.236,comment-about-understanding,ami_da_12,1496.55,1497.52,970.0,These I'm sorry .
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.237,comment-about-understanding,ami_da_12,1500.56,1501.4,840.0,"Yeah , yeah"
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.256,elicit-comment-understanding,ami_da_13,1568.42,1568.88,460.0,Okay ?
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.258,comment-about-understanding,ami_da_12,1614.2,1614.48,280.0,Mm-hmm .
IS1006c,D,IS1006c.D.dialog-act.vkaraisk.259,comment-about-understanding,ami_da_12,1635.64,1636.15,510.0,Okay .
IS1006d,A,IS1006d.A.dialog-act.s9553330.29,comment-about-understanding,ami_da_12,143.53,174.228,30698.0,MASA ?
IS1006d,A,IS1006d.A.dialog-act.s9553330.105,comment-about-understanding,ami_da_12,836.53,836.72,190.0,Yeah .
IS1006d,A,IS1006d.A.dialog-act.s9553330.111,comment-about-understanding,ami_da_12,843.49,846.255,2765.0,"Okay , okay . It's a kind Oh , okay okay ."
IS1006d,A,IS1006d.A.dialog-act.s9553330.148,comment-about-understanding,ami_da_12,997.87,998.31,440.0,Okay .
IS1006d,A,IS1006d.A.dialog-act.s9553330.150,comment-about-understanding,ami_da_12,1002.4,1004.834,2434.0,"And different routes . Okay , I see what"
IS1006d,A,IS1006d.A.dialog-act.s9553330.171,comment-about-understanding,ami_da_12,1151.078,1151.53,452.0,Oh .
IS1006d,A,IS1006d.A.dialog-act.s9553330.174,comment-about-understanding,ami_da_12,1155.94,1156.56,620.0,"Oh , number ."
IS1006d,A,IS1006d.A.dialog-act.s9553330.218,comment-about-understanding,ami_da_12,1323.23,1325.47,2240.0,Stay longer . Okay .
IS1006d,B,IS1006d.B.dialog-act.s9553330.52,comment-about-understanding,ami_da_12,650.76,653.294,2534.0,Really .
IS1006d,B,IS1006d.B.dialog-act.s9553330.102,comment-about-understanding,ami_da_12,1169.31,1170.48,1170.0,Twelve bucks .
IS1006d,B,IS1006d.B.dialog-act.s9553330.103,comment-about-understanding,ami_da_12,1170.48,1170.93,450.0,"Okay ,"
IS1006d,B,IS1006d.B.dialog-act.s9553330.162,comment-about-understanding,ami_da_12,1667.9,1668.21,310.0,"Oh yeah ,"
IS1006d,B,IS1006d.B.dialog-act.s9553330.178,comment-about-understanding,ami_da_12,1789.78,1790.18,400.0,You ?
IS1006d,B,IS1006d.B.dialog-act.s9553330.179,comment-about-understanding,ami_da_12,1792.79,1793.51,720.0,Okay .
IS1006d,C,IS1006d.C.dialog-act.s9553330.78,comment-about-understanding,ami_da_12,660.74,665.021,4281.0,"Oh , Oh . So Oh , okay . Yeah , okay . Oh , okay . So"
IS1006d,C,IS1006d.C.dialog-act.s9553330.269,comment-about-understanding,ami_da_12,1541.4,1541.74,340.0,Oh .
IS1006d,D,IS1006d.D.dialog-act.s9553330.27,comment-about-understanding,ami_da_12,348.592,352.253,3661.0,"Oh , these are strawberries ."
IS1006d,D,IS1006d.D.dialog-act.s9553330.56,comment-about-understanding,ami_da_12,498.256,500.09,1834.0,It's my turn .
IS1006d,D,IS1006d.D.dialog-act.s9553330.99,comment-about-understanding,ami_da_12,667.38,668.01,630.0,Two ?
IS1006d,D,IS1006d.D.dialog-act.s9553330.121,comment-about-understanding,ami_da_12,723.72,724.171,451.0,It is
IS1006d,D,IS1006d.D.dialog-act.s9553330.132,comment-about-understanding,ami_da_12,755.4,755.83,430.0,Okay .
IS1006d,D,IS1006d.D.dialog-act.s9553330.135,comment-about-understanding,ami_da_12,782.06,783.51,1450.0,"Oh , it's a jog dial , okay ."
IS1006d,D,IS1006d.D.dialog-act.s9553330.137,comment-about-understanding,ami_da_12,786.02,786.28,260.0,Uh-huh .
IS1006d,D,IS1006d.D.dialog-act.s9553330.140,comment-about-understanding,ami_da_12,798.064,800.1,2036.0,Okay .
IS1006d,D,IS1006d.D.dialog-act.s9553330.227,comment-about-understanding,ami_da_12,1123.49,1123.78,290.0,Ah-ha .
IS1006d,D,IS1006d.D.dialog-act.s9553330.230,comment-about-understanding,ami_da_12,1138.04,1138.72,680.0,One battery ?
IS1006d,D,IS1006d.D.dialog-act.s9553330.249,comment-about-understanding,ami_da_12,1182.31,1183.58,1270.0,"Simple chip , okay ."
IS1006d,D,IS1006d.D.dialog-act.s9553330.252,comment-about-understanding,ami_da_12,1194.13,1195.31,1180.0,One ?
IS1006d,D,IS1006d.D.dialog-act.s9553330.286,comment-about-understanding,ami_da_12,1300.03,1302.21,2180.0,"Or only only scroll wheel , okay ."
IS1006d,D,IS1006d.D.dialog-act.s9553330.349,comment-about-understanding,ami_da_12,1536.41,1537.75,1340.0,"Uh , it's better ."
IS1007a,A,IS1007a.A.dialog-act.s9553330.25,comment-about-understanding,ami_da_12,241.58,242.12,540.0,You are doing th
IS1007a,A,IS1007a.A.dialog-act.s9553330.32,comment-about-understanding,ami_da_12,300.092,301.87,1778.0,doing the marketing .
IS1007a,A,IS1007a.A.dialog-act.s9553330.55,comment-about-understanding,ami_da_12,550.02,550.83,810.0,In the hand .
IS1007a,B,IS1007a.B.dialog-act.s9553330.131,comment-about-understanding,ami_da_12,742.55,743.13,580.0,Okay .
IS1007a,B,IS1007a.B.dialog-act.s9553330.143,comment-about-understanding,ami_da_12,784.72,785.82,1100.0,"Okay , alright ."
IS1007a,C,IS1007a.C.dialog-act.s9553330.58,comment-about-understanding,ami_da_12,743.12,744.992,1872.0,Oh right so
IS1007b,A,IS1007b.A.dialog-act.s9553330.55,comment-about-understanding,ami_da_12,694.55,695.49,940.0,Speech recognition .
IS1007b,B,IS1007b.B.dialog-act.s9553330.6,comment-about-understanding,ami_da_12,62.97,63.43,460.0,Okay .
IS1007b,B,IS1007b.B.dialog-act.s9553330.32,comment-about-understanding,ami_da_12,370.3,371.21,910.0,alri okay .
IS1007b,B,IS1007b.B.dialog-act.s9553330.52,comment-about-understanding,ami_da_12,469.64,469.84,200.0,Oh .
IS1007b,B,IS1007b.B.dialog-act.s9553330.101,comment-about-understanding,ami_da_12,691.27,693.584,2314.0,Mm . Okay .
IS1007b,B,IS1007b.B.dialog-act.s9553330.121,comment-about-understanding,ami_da_12,762.01,762.78,770.0,"Ah , a big jump ."
IS1007b,B,IS1007b.B.dialog-act.s9553330.177,comment-about-understanding,ami_da_12,1136.45,1138.46,2010.0,Yeah . Okay .
IS1007b,B,IS1007b.B.dialog-act.s9553330.180,comment-about-understanding,ami_da_12,1189.97,1191.174,1204.0,I didn't quite understand
IS1007b,D,IS1007b.D.dialog-act.s9553330.14,comment-about-understanding,ami_da_12,371.7,372.22,520.0,That's it .
IS1007c,B,IS1007c.B.dialog-act.s9553330.119,comment-about-understanding,ami_da_12,815.49,818.471,2981.0,Uh ?
IS1007c,B,IS1007c.B.dialog-act.s9553330.149,comment-about-understanding,ami_da_12,953.5,954.67,1170.0,A help button .
IS1007c,B,IS1007c.B.dialog-act.s9553330.151,comment-about-understanding,ami_da_12,956.86,958.45,1590.0,So on the T_V_ screen .
IS1007c,B,IS1007c.B.dialog-act.s9553330.297,comment-about-understanding,ami_da_12,1866.95,1867.21,260.0,Uh ?
IS1007c,B,IS1007c.B.dialog-act.s9553330.311,comment-about-understanding,ami_da_12,1952.16,1953.5,1340.0,"Oh , okay . Yeah ."
IS1007c,D,IS1007c.D.dialog-act.s9553330.143,elicit-comment-understanding,ami_da_13,2064.07,2067.05,2980.0,Okay . See you another thirty minutes .
IS1007d,A,IS1007d.A.dialog-act.s9553330.12,comment-about-understanding,ami_da_12,262.12,262.83,710.0,Fifteen dollars ?
IS1007d,A,IS1007d.A.dialog-act.s9553330.89,comment-about-understanding,ami_da_12,1557.04,1559.56,2520.0,Ah so it's optional with the okay .
IS1007d,B,IS1007d.B.dialog-act.s9553330.270,comment-about-understanding,ami_da_12,1546.44,1546.65,210.0,Huh ?
IS1007d,C,IS1007d.C.dialog-act.s9553330.34,comment-about-understanding,ami_da_12,285.4,286.32,920.0,"How many , excuse me ?"
IS1007d,C,IS1007d.C.dialog-act.s9553330.44,comment-about-understanding,ami_da_12,318.74,319.43,690.0,excuse me ?
IS1007d,C,IS1007d.C.dialog-act.s9553330.45,comment-about-understanding,ami_da_12,321.67,322.19,520.0,Oh yeah
IS1007d,C,IS1007d.C.dialog-act.s9553330.109,comment-about-understanding,ami_da_12,865.48,865.87,390.0,Excuse me ?
IS1008a,A,IS1008a.A.dialog-act.s9553330.9,comment-about-understanding,ami_da_12,90.63,91.42,790.0,E_D_ okay .
IS1008a,A,IS1008a.A.dialog-act.s9553330.15,comment-about-understanding,ami_da_12,109.84,110.77,930.0,Industrial designer .
IS1008a,A,IS1008a.A.dialog-act.s9553330.22,comment-about-understanding,ami_da_12,156.23,157.15,920.0,Mm-hmm
IS1008a,A,IS1008a.A.dialog-act.s9553330.28,comment-about-understanding,ami_da_12,180.11,180.88,770.0,"Okay ,"
IS1008a,A,IS1008a.A.dialog-act.s9553330.128,elicit-comment-understanding,ami_da_13,864.74,865.08,340.0,It's okay ?
IS1008a,A,IS1008a.A.dialog-act.s9553330.135,elicit-comment-understanding,ami_da_13,896.61,897.45,840.0,It's good ?
IS1008a,B,IS1008a.B.dialog-act.s9553330.29,comment-about-understanding,ami_da_12,865.66,865.76,100.0,Mm-hmm .
IS1008a,B,IS1008a.B.dialog-act.s9553330.33,comment-about-understanding,ami_da_12,897.3,897.51,210.0,Okay .
IS1008a,D,IS1008a.D.dialog-act.s9553330.22,comment-about-understanding,ami_da_12,241.99,242.8,810.0,"Remote controls ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.4,comment-about-understanding,ami_da_12,38.86,40.49,1630.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.10,elicit-comment-understanding,ami_da_13,59.56,59.92,360.0,"Okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.31,elicit-comment-understanding,ami_da_13,115.99,116.44,450.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.42,elicit-comment-understanding,ami_da_13,166.28,166.56,280.0,Okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.46,comment-about-understanding,ami_da_12,176.12,176.41,290.0,"Okay , ."
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.72,elicit-comment-understanding,ami_da_13,501.59,510.27,8680.0,"and uh uh any questions or uh clarifications , or any discussion on the functional design ?"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.85,comment-about-understanding,ami_da_12,633.6,644.2,10600.0,This is Christine .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.86,comment-about-understanding,ami_da_12,652.17,653.15,980.0,"That's yours , okay ."
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.92,elicit-comment-understanding,ami_da_13,665.02,665.44,420.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.94,elicit-comment-understanding,ami_da_13,672.64,673.56,920.0,"Okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.96,elicit-comment-understanding,ami_da_13,678.2,678.52,320.0,"Okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.107,elicit-comment-understanding,ami_da_13,704.97,705.46,490.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.116,elicit-comment-understanding,ami_da_13,722.25,723.48,1230.0,any other questions ?
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.117,comment-about-understanding,ami_da_12,729.32,730.11,790.0,Okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.120,comment-about-understanding,ami_da_12,765.59,765.87,280.0,Mm-hmm .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.136,elicit-comment-understanding,ami_da_13,1101.96,1102.35,390.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.138,elicit-comment-understanding,ami_da_13,1116.99,1117.39,400.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.140,elicit-comment-understanding,ami_da_13,1120.36,1120.83,470.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.142,elicit-comment-understanding,ami_da_13,1127.44,1127.95,510.0,"Okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.145,elicit-comment-understanding,ami_da_13,1132.52,1132.86,340.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.160,elicit-comment-understanding,ami_da_13,1193.04,1193.51,470.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.163,elicit-comment-understanding,ami_da_13,1200.17,1200.58,410.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.171,elicit-comment-understanding,ami_da_13,1217.63,1217.93,300.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.174,elicit-comment-understanding,ami_da_13,1223.64,1223.98,340.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.176,elicit-comment-understanding,ami_da_13,1225.51,1225.89,380.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.179,elicit-comment-understanding,ami_da_13,1231.11,1231.47,360.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.181,elicit-comment-understanding,ami_da_13,1235.45,1235.77,320.0,okay .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.186,elicit-comment-understanding,ami_da_13,1254.71,1255.01,300.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.197,comment-about-understanding,ami_da_12,1291.17,1292.05,880.0,Participant three .
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.198,comment-about-understanding,ami_da_12,1299.64,1299.92,280.0,"Okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.208,elicit-comment-understanding,ami_da_13,1594.08,1594.37,290.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.221,elicit-comment-understanding,ami_da_13,1714.59,1714.92,330.0,"okay ,"
IS1008b,A,IS1008b.A.dialog-act.vkaraisk.228,elicit-comment-understanding,ami_da_13,1731.26,1731.74,480.0,Okay ?
IS1008b,B,IS1008b.B.dialog-act.vkaraisk.107,comment-about-understanding,ami_da_12,708.84,710.33,1490.0,"Not fat , huh ."
IS1008b,B,IS1008b.B.dialog-act.vkaraisk.111,comment-about-understanding,ami_da_12,816.454,818.46,2006.0,Speech recognition? .
IS1008b,B,IS1008b.B.dialog-act.vkaraisk.114,comment-about-understanding,ami_da_12,914.85,916.0,1150.0,uh I'm sorry ?
IS1008b,B,IS1008b.B.dialog-act.vkaraisk.137,comment-about-understanding,ami_da_12,1498.05,1501.41,3360.0,"it's um , seems very understandable ."
IS1008b,B,IS1008b.B.dialog-act.vkaraisk.153,comment-about-understanding,ami_da_12,1571.48,1572.85,1370.0,so I don't have any questions .
IS1008b,C,IS1008b.C.dialog-act.vkaraisk.8,comment-about-understanding,ami_da_12,199.37,199.48,110.0,Two ?
IS1008b,C,IS1008b.C.dialog-act.vkaraisk.109,elicit-comment-understanding,ami_da_13,1489.89,1493.392,3502.0,I don't know if you guys have any questions or
IS1008b,C,IS1008b.C.dialog-act.vkaraisk.137,comment-about-understanding,ami_da_12,1707.22,1707.68,460.0,Sure .
IS1008b,C,IS1008b.C.dialog-act.vkaraisk.139,comment-about-understanding,ami_da_12,1710.48,1711.2,720.0,Yeah . Sure .
IS1008b,C,IS1008b.C.dialog-act.vkaraisk.140,comment-about-understanding,ami_da_12,1731.53,1731.9,370.0,Okay .
IS1008b,D,IS1008b.D.dialog-act.vkaraisk.19,elicit-comment-understanding,ami_da_13,764.95,765.53,580.0,Okay ?
IS1008b,D,IS1008b.D.dialog-act.vkaraisk.65,elicit-comment-understanding,ami_da_13,1059.17,1059.34,170.0,'Kay
IS1008b,D,IS1008b.D.dialog-act.vkaraisk.70,elicit-comment-understanding,ami_da_13,1078.27,1078.77,500.0,okay .
IS1008b,D,IS1008b.D.dialog-act.vkaraisk.90,comment-about-understanding,ami_da_12,1194.39,1194.84,450.0,Mm-hmm .
IS1008b,D,IS1008b.D.dialog-act.vkaraisk.104,comment-about-understanding,ami_da_12,1706.7,1707.4,700.0,Right .
IS1008c,A,IS1008c.A.dialog-act.s9553330.20,comment-about-understanding,ami_da_12,111.69,113.5,1810.0,You're number two .
IS1008c,A,IS1008c.A.dialog-act.s9553330.31,comment-about-understanding,ami_da_12,441.64,441.97,330.0,Mm-hmm .
IS1008c,A,IS1008c.A.dialog-act.s9553330.104,elicit-comment-understanding,ami_da_13,1438.88,1439.26,380.0,Okay ?
IS1008c,B,IS1008c.B.dialog-act.s9553330.30,comment-about-understanding,ami_da_12,561.03,564.08,3050.0,in terms of comments on this or in terms of my own
IS1008c,B,IS1008c.B.dialog-act.s9553330.111,comment-about-understanding,ami_da_12,1115.216,1116.66,1444.0,Oh yeah .
IS1008c,B,IS1008c.B.dialog-act.s9553330.141,comment-about-understanding,ami_da_12,1442.61,1442.88,270.0,Sure .
IS1008c,C,IS1008c.C.dialog-act.s9553330.76,comment-about-understanding,ami_da_12,420.38,421.36,980.0,"Oh , I know , let's see ."
IS1008d,A,IS1008d.A.dialog-act.s9553330.33,comment-about-understanding,ami_da_12,352.87,354.25,1380.0,"Yeah , the sides maybe is good ."
IS1008d,A,IS1008d.A.dialog-act.s9553330.146,elicit-comment-understanding,ami_da_13,1122.55,1123.32,770.0,Okay ?
IS1008d,D,IS1008d.D.dialog-act.s9553330.63,elicit-comment-understanding,ami_da_13,758.01,759.19,1180.0,Okay ?
IS1008d,D,IS1008d.D.dialog-act.s9553330.79,elicit-comment-understanding,ami_da_13,819.1,819.6,500.0,Okay ?
IS1009a,A,IS1009a.A.dialog-act.dharshi.145,elicit-comment-understanding,ami_da_13,770.87,773.57,2700.0,Um any questions at this point ?
IS1009b,A,IS1009b.A.dialog-act.dharshi.39,comment-about-understanding,ami_da_12,583.19,583.66,470.0,Number two .
IS1009b,A,IS1009b.A.dialog-act.dharshi.44,comment-about-understanding,ami_da_12,604.55,605.26,710.0,"Yeah yeah , uh-huh ."
IS1009b,A,IS1009b.A.dialog-act.dharshi.87,comment-about-understanding,ami_da_12,1200.4,1201.61,1210.0,You are number two ?
IS1009b,A,IS1009b.A.dialog-act.dharshi.88,comment-about-understanding,ami_da_12,1203.06,1203.41,350.0,You're three .
IS1009b,B,IS1009b.B.dialog-act.dharshi.30,comment-about-understanding,ami_da_12,1111.85,1112.46,610.0,Yeah .
IS1009b,C,IS1009b.C.dialog-act.dharshi.36,elicit-comment-understanding,ami_da_13,602.45,605.21,2760.0,The cup cup shape here ?
IS1009c,A,IS1009c.A.dialog-act.dharshi.53,comment-about-understanding,ami_da_12,324.58,324.83,250.0,Three .
IS1009c,A,IS1009c.A.dialog-act.dharshi.155,comment-about-understanding,ami_da_12,1697.01,1698.02,1010.0,A what ?
IS1009c,B,IS1009c.B.dialog-act.dharshi.19,comment-about-understanding,ami_da_12,377.33,377.69,360.0,Pardon me ?
IS1009d,A,IS1009d.A.dialog-act.dharshi.50,comment-about-understanding,ami_da_12,521.78,522.53,750.0,What kind of button ?
IS1009d,A,IS1009d.A.dialog-act.dharshi.51,comment-about-understanding,ami_da_12,523.68,523.99,310.0,Menu ?
IS1009d,A,IS1009d.A.dialog-act.dharshi.52,comment-about-understanding,ami_da_12,523.99,526.0,2010.0,"Uh menu th menu , uh one one ."
IS1009d,A,IS1009d.A.dialog-act.dharshi.91,elicit-comment-understanding,ami_da_13,868.09,869.29,1200.0,See ? Fi see ?
IS1009d,B,IS1009d.B.dialog-act.dharshi.48,comment-about-understanding,ami_da_12,699.16,699.48,320.0,Pardon me ?
IS1009d,D,IS1009d.D.dialog-act.dharshi.196,comment-about-understanding,ami_da_12,1446.12,1446.6,480.0,Hmm ?
IS1009d,D,IS1009d.D.dialog-act.dharshi.223,comment-about-understanding,ami_da_12,1531.83,1532.3,470.0,One .
IS1009d,D,IS1009d.D.dialog-act.dharshi.231,comment-about-understanding,ami_da_12,1554.1,1554.62,520.0,Three .
IS1009d,D,IS1009d.D.dialog-act.dharshi.239,comment-about-understanding,ami_da_12,1589.55,1590.53,980.0,Three ?
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.32,comment-about-understanding,ami_da_12,109.68,112.06,2380.0,Uh okay .
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.54,comment-about-understanding,ami_da_12,183.14,184.23,1090.0,Yeah .
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.128,comment-about-understanding,ami_da_12,473.94,475.34,1400.0,Okay .
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.198,comment-about-understanding,ami_da_12,838.01,840.896,2886.0,"yeah , I see ."
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.249,comment-about-understanding,ami_da_12,1204.42,1206.22,1800.0,I've got a message .
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.257,comment-about-understanding,ami_da_12,1237.33,1237.99,660.0,It's off .
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.293,comment-about-understanding,ami_da_12,1377.25,1378.06,810.0,Shock proof .
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.295,comment-about-understanding,ami_da_12,1386.87,1387.63,760.0,Waterproof .
TS3003a,A,TS3003a.A.dialog-act.vkaraisk.300,comment-about-understanding,ami_da_12,1409.56,1410.4,840.0,battery stays .
TS3003a,B,TS3003a.B.dialog-act.vkaraisk.7,comment-about-understanding,ami_da_12,216.09,216.79,700.0,Okay . Yeah .
TS3003a,B,TS3003a.B.dialog-act.vkaraisk.10,comment-about-understanding,ami_da_12,435.26,435.65,390.0,Okay .
TS3003a,B,TS3003a.B.dialog-act.vkaraisk.15,comment-about-understanding,ami_da_12,506.21,506.56,350.0,Okay .
TS3003a,B,TS3003a.B.dialog-act.vkaraisk.25,comment-about-understanding,ami_da_12,704.99,705.28,290.0,Okay .
TS3003a,B,TS3003a.B.dialog-act.vkaraisk.55,comment-about-understanding,ami_da_12,1206.96,1208.02,1060.0,"Five minutes , okay ."
TS3003a,D,TS3003a.D.dialog-act.vkaraisk.11,comment-about-understanding,ami_da_12,212.16,212.68,520.0,Oh yeah .
TS3003a,D,TS3003a.D.dialog-act.vkaraisk.20,comment-about-understanding,ami_da_12,506.74,506.93,190.0,'Kay .
TS3003a,D,TS3003a.D.dialog-act.vkaraisk.32,comment-about-understanding,ami_da_12,704.56,705.626,1066.0,Okay .
